name,Buy Price,Unlock Time,Buy Market,Sell Price,Sell Market,Profit,Relative Profit,Time Efficiency
Souvenir AUG | Spalted Wood (Field-Tested),0.02,0,Skinport,0.2145,Buff,0.1945,9.725,913.0169459700511
Sealed Graffiti | NT (Jungle Green),0.08,0,Skinport,0.858,Buff,0.778,9.725,913.0169459700511
Sealed Graffiti | 1G (War Pig Pink),0.04,0,Skinport,0.429,Buff,0.389,9.725,913.0169459700511
Souvenir Dual Berettas | Drift Wood (Minimal Wear),0.02,0,Skinport,0.2145,Buff,0.1945,9.725,913.0169459700511
M4A4 | Urban DDPAT (Well-Worn),0.076,5,Skinout,0.8385,Buff,0.7625000000000001,10.032894736842106,912.728547228226
Sticker | sdy (Holo) | Paris 2023,1.467,0,Skinout,15.68775,Buff,14.220749999999999,9.693762781186093,910.0842868315349
StatTrak™ Sawed-Off | Morris (Well-Worn),0.074,0,Skinout,0.7897500000000001,Buff,0.7157500000000001,9.6722972972973,908.0690322768905
Sticker | Team Liquid (Glitter) | Antwerp 2022,0.131,1,Skinout,1.404,Buff,1.273,9.717557251908396,906.6069497796724
StatTrak™ MAC-10 | Malachite (Minimal Wear),4.195,0,Skinout,44.694,Buff,40.499,9.654112038140644,906.3617366700131
StatTrak™ XM1014 | Black Tie (Field-Tested),0.84,0,Skinport,8.94075,Buff,8.10075,9.64375,905.3889123597615
Sticker | hades (Gold) | Paris 2023,5.963,0,Skinout,63.19949999999999,Buff,57.23649999999999,9.598608083179606,901.1508316368216
Sticker | Lurker,0.338,0,Skinout,3.5685000000000002,Buff,3.2305,9.557692307692308,897.3095158139519
Desert Eagle | Sunset Storm 壱 (Well-Worn),253.22,0,Skinport,2671.5,Buff,2418.28,9.550114524919044,896.5980871162789
SCAR-20 | Carbon Fiber (Minimal Wear),0.1,0,Skinport,1.053,Buff,0.953,9.53,894.709665305356
Dual Berettas | Panther (Field-Tested),1.187,7,Skinout,12.987,Buff,11.8,9.941027801179445,893.2383101372466
Sticker | JDC (Holo) | Paris 2023,6.398,0,Skinout,67.17750000000001,Buff,60.77950000000001,9.499765551734919,891.8711497662224
Autograph Capsule | Team Liquid | Cluj-Napoca 2015,11.75,0,Skinport,123.32775,Buff,111.57775,9.495978723404255,891.5156291042814
Sticker | KRIMZ (Holo) | Paris 2023,0.637,0,Skinout,6.678749999999999,Buff,6.041749999999999,9.484693877551019,890.4561683848302
StatTrak™ G3SG1 | Hunter (Field-Tested),0.12,0,Skinport,1.25775,Buff,1.13775,9.481250000000001,890.1328451391823
Souvenir XM1014 | Hieroglyph (Minimal Wear),0.04,0,Skinport,0.41925,Buff,0.37925000000000003,9.481250000000001,890.1328451391823
★ StatTrak™ Gut Knife | Night (Minimal Wear),122.84,0,Skinport,1287.0,Buff,1164.16,9.47704330836861,889.7379062449993
Sticker | kyxsan (Gold) | Paris 2023,1.433,0,Skinout,15.00525,Buff,13.57225,9.471214235868807,889.1906525718263
Souvenir XM1014 | Blue Tire (Minimal Wear),0.07,0,Skinport,0.73125,Buff,0.6612499999999999,9.44642857142857,886.8636878776293
XM1014 | Blue Spruce (Factory New),0.123,7,Skinout,1.33575,Buff,1.21275,9.859756097560975,885.9357453869977
StatTrak™ PP-Bizon | Space Cat (Well-Worn),0.366,4,Skinout,3.9,Buff,3.534,9.655737704918032,883.9012911861984
Sealed Graffiti | Recoil PP-Bizon (Wire Blue),2.81,0,Skinport,29.25,Buff,26.44,9.409252669039146,883.3734843955449
StatTrak™ CZ75-Auto | The Fuschia Is Now (Well-Worn),48.71,0,Skinport,507.0,Buff,458.29,9.408540340792445,883.3066085332999
StatTrak™ Dual Berettas | Shred (Factory New),0.935,0,Skinout,9.730500000000001,Buff,8.7955,9.406951871657753,883.1574775062436
M4A4 | Mainframe (Battle-Scarred),0.03,0,Skinport,0.312,Buff,0.28200000000000003,9.400000000000002,882.5048115288928
FAMAS | Hexane (Well-Worn),9.29,0,Skinport,96.52499999999999,Buff,87.23499999999999,9.390204520990311,881.5851777674798
Dual Berettas | Retribution (Field-Tested),2.895,0,Skinout,30.03,Buff,27.135,9.373056994818654,879.9753081555325
FAMAS | Commemoration (Battle-Scarred),7.046,7,Skinout,76.05,Buff,69.00399999999999,9.793357933579333,879.9696234751226
Revolution Case,0.263,0,Skinout,2.72025,Buff,2.45725,9.343155893536121,877.1680883946976
Five-SeveN | Contractor (Battle-Scarred),2.01,0,Skinport,20.77725,Buff,18.767249999999997,9.336940298507463,876.5845466373245
Galil AR | Orange DDPAT (Factory New),43.255,0,Skinout,447.03749999999997,Buff,403.78249999999997,9.334932377759795,876.3960360287092
MAC-10 | Candy Apple (Field-Tested),0.076,1,Skinout,0.7897500000000001,Buff,0.7137500000000001,9.391447368421055,876.182278321894
MAC-10 | Graven (Battle-Scarred),18.045,4,Skinout,190.00799999999998,Buff,171.96299999999997,9.529675810473814,872.3613887288368
StatTrak™ SG 553 | Phantom (Well-Worn),0.64,7,Skinout,6.825,Buff,6.1850000000000005,9.6640625,868.3519480286096
Sealed Graffiti | Happy Cat (Wire Blue),0.04,0,Skinport,0.4095,Buff,0.3695,9.237499999999999,867.2487443083133
Sealed Graffiti | Bock Bock (Monarch Blue),0.04,0,Skinport,0.4095,Buff,0.3695,9.237499999999999,867.2487443083133
Souvenir P2000 | Grassland (Battle-Scarred),0.04,0,Skinport,0.4095,Buff,0.3695,9.237499999999999,867.2487443083133
Sealed Graffiti | Silver Bullet (SWAT Blue),0.04,0,Skinport,0.4095,Buff,0.3695,9.237499999999999,867.2487443083133
Sealed Graffiti | Silver Bullet (Battle Green),0.04,0,Skinport,0.4095,Buff,0.3695,9.237499999999999,867.2487443083133
StatTrak™ MP7 | Akoben (Well-Worn),0.28,0,Skinport,2.8665,Buff,2.5865,9.237499999999999,867.2487443083133
Sticker | Evil Geniuses (Holo) | Rio 2022,0.557,0,Skinout,5.694,Buff,5.137,9.222621184919209,865.8518692127126
Sticker | LEGIJA (Gold) | Boston 2018,429.94,0,Skinport,4386.037499999999,Buff,3956.0974999999994,9.201510675908265,863.8699409386721
P90 | Ash Wood (Well-Worn),0.076,8,Skinout,0.8092499999999999,Buff,0.73325,9.648026315789473,861.6155529568365
StatTrak™ SG 553 | Aloha (Well-Worn),0.075,4,Skinout,0.78,Buff,0.7050000000000001,9.400000000000002,860.4906627608937
P2000 | Silver (Minimal Wear),37.21,0,Skinport,378.02700000000004,Buff,340.81700000000006,9.159285138403657,859.9056600857773
Galil AR | Kami (Well-Worn),2.29,0,Skinport,23.244,Buff,20.954,9.150218340611353,859.0544374605786
★ StatTrak™ Gut Knife | Case Hardened (Field-Tested),191.18,0,Skinport,1939.7625,Buff,1748.5825,9.146262684381211,858.683066646126
Souvenir MAC-10 | Strats (Factory New),0.137,3,Skinout,1.4137499999999998,Buff,1.2767499999999998,9.31934306569343,858.5299922333883
AWP | Safari Mesh (Minimal Wear),0.05,0,Skinport,0.507,Buff,0.457,9.14,858.0951039759659
Sealed Graffiti | Kiss (Violent Violet),0.25,0,Skinport,2.535,Buff,2.285,9.14,858.0951039759659
Sticker | acoR (Holo) | Paris 2023,0.866,0,Skinout,8.775,Buff,7.909000000000001,9.132794457274828,857.4186224733444
StatTrak™ MAG-7 | Firestarter (Minimal Wear),1.332,2,Skinout,13.65,Buff,12.318,9.247747747747747,857.3525687669423
P90 | Blind Spot (Battle-Scarred),8.28,0,Skinport,83.85,Buff,75.57,9.126811594202898,856.8569304044406
StatTrak™ G3SG1 | Hunter (Minimal Wear),0.22,0,Skinport,2.223,Buff,2.0029999999999997,9.104545454545454,854.7665074914757
Sticker | ENCE (Holo) | Rio 2022,0.47,0,Skinout,4.74825,Buff,4.27825,9.102659574468085,854.5894544869816
Sticker | One Sting (Holo),0.654,0,Skinout,6.60075,Buff,5.94675,9.09288990825688,853.6722441211923
Sticker | dexter | Paris 2023,0.05,1,Skinout,0.507,Buff,0.457,9.14,852.723303416491
FAMAS | Teardown (Battle-Scarred),0.13,0,Skinport,1.3065,Buff,1.1764999999999999,9.049999999999999,849.6455898230295
StatTrak™ Five-SeveN | Violent Daimyo (Battle-Scarred),0.219,8,Skinout,2.3009999999999997,Buff,2.082,9.506849315068493,849.0077619372448
Sticker | n0thing | MLG Columbus 2016,4.46,0,Skinport,44.733000000000004,Buff,40.273,9.02982062780269,847.7510799232681
Sticker | KSCERATO (Gold) | Antwerp 2022,3.523,7,Skinout,36.7575,Buff,33.2345,9.433579335793358,847.6421787543901
Sticker | FaZe Clan (Glitter) | Paris 2023,0.07,0,Skinout,0.702,Buff,0.6319999999999999,9.028571428571427,847.633800738997
MP7 | Mischief (Field-Tested),0.096,4,Skinout,0.98475,Buff,0.88875,9.2578125,847.4745972171366
G3SG1 | Keeping Tabs (Battle-Scarred),0.24,0,Skinport,2.3985,Buff,2.1585,8.99375,844.3646434774445
Sealed Graffiti | OMG (Tiger Orange),0.08,0,Skinport,0.7995,Buff,0.7195,8.99375,844.3646434774445
Sticker | JT (Holo) | Antwerp 2022,4.103,0,Skinout,40.949999999999996,Buff,36.846999999999994,8.980502071654886,843.120881721343
StatTrak™ AK-47 | Point Disarray (Well-Worn),19.233,6,Skinout,198.11999999999998,Buff,178.88699999999997,9.30104507877086,840.9092624129448
Souvenir PP-Bizon | Irradiated Alert (Field-Tested),0.24,0,Skinport,2.38875,Buff,2.1487499999999997,8.953125,840.5506266722997
P90 | Ash Wood (Minimal Wear),0.1,0,Skinport,0.9944999999999999,Buff,0.8945,8.944999999999999,839.7878233112705
FAMAS | Teardown (Well-Worn),0.139,4,Skinout,1.4137499999999998,Buff,1.2747499999999998,9.170863309352516,839.5151326759901
MAC-10 | Palm (Factory New),0.171,5,Skinout,1.74525,Buff,1.57425,9.206140350877192,837.5157248664682
Sticker | Happy (Foil) | Cologne 2016,87.39,0,Skinport,865.8,Buff,778.41,8.907312049433573,836.2495469589797
Autograph Capsule | Ninjas in Pyjamas | Cologne 2016,8.73,0,Skinport,86.46300000000001,Buff,77.733,8.904123711340207,835.9502146495993
Dual Berettas | Dualing Dragons (Well-Worn),0.096,1,Skinout,0.9555,Buff,0.8595,8.953125,835.2886571007408
Sticker | Vitality (Holo) | Rio 2022,0.63,3,Skinout,6.3374999999999995,Buff,5.7075,9.059523809523808,834.5945471693975
StatTrak™ M4A4 | Poly Mag (Well-Worn),0.128,3,Skinout,1.287,Buff,1.1589999999999998,9.054687499999998,834.1490096729617
Cologne 2016 Nuke Souvenir Package,59.31,0,Skinport,585.0,Buff,525.69,8.863429438543248,832.1296942724731
StatTrak™ P250 | Supernova (Well-Worn),1.692,4,Skinout,17.0625,Buff,15.3705,9.084219858156029,831.5836560011011
R8 Revolver | Nitro (Factory New),0.191,8,Skinout,1.9695,Buff,1.7785,9.311518324607329,831.5637569307108
Sticker | JDC (Gold) | Paris 2023,12.8,0,Skinport,126.13575,Buff,113.33575,8.85435546875,831.2777983147914
StatTrak™ MP7 | Bloodsport (Battle-Scarred),2.78,5,Skinout,28.1385,Buff,25.3585,9.121762589928059,829.8395762384289
CZ75-Auto | Tuxedo (Battle-Scarred),0.219,8,Skinout,2.25225,Buff,2.0332500000000002,9.284246575342467,829.1282574250255
Sticker | Dragon Lore (Foil),11.791,6,Skinout,119.80799999999999,Buff,108.017,9.160970231532524,828.2450687146855
StatTrak™ Negev | Prototype (Well-Worn),0.14,0,Skinport,1.37475,Buff,1.23475,8.819642857142856,828.0188571696808
StatTrak™ PP-Bizon | Harvester (Field-Tested),0.144,0,Skinout,1.4137499999999998,Buff,1.26975,8.817708333333334,827.837237321817
StatTrak™ PP-Bizon | Runic (Well-Worn),0.058,2,Skinout,0.5752499999999999,Buff,0.5172499999999999,8.91810344827586,826.7914640914354
StatTrak™ AK-47 | Point Disarray (Battle-Scarred),16.927,8,Skinout,173.44275,Buff,156.51575,9.246514444378803,825.7585950899123
Sawed-Off | Sage Spray (Minimal Wear),0.48,8,Skinout,4.914,Buff,4.433999999999999,9.237499999999999,824.9535614774594
Sticker | Apeks (Glitter) | Paris 2023,0.279,0,Skinout,2.73,Buff,2.451,8.78494623655914,824.7614173176679
MAC-10 | Pipe Down (Well-Worn),0.329,0,Skinout,3.2175,Buff,2.8884999999999996,8.779635258358661,824.2628041457692
StatTrak™ M4A4 | Desert-Strike (Field-Tested),9.86,0,Skinport,96.40799999999999,Buff,86.54799999999999,8.777687626774847,824.079953694301
Sticker | GODSENT (Holo) | 2020 RMR,0.129,1,Skinout,1.2675,Buff,1.1385,8.825581395348838,823.3893787760376
Snakebite Case,0.134,1,Skinout,1.3162500000000001,Buff,1.1822500000000002,8.822761194029852,823.1262659330371
StatTrak™ Sawed-Off | Wasteland Princess (Battle-Scarred),2.504,5,Skinout,25.1355,Buff,22.6315,9.038138977635782,822.2320352282329
MP9 | Bioleak (Well-Worn),0.057,6,Skinout,0.5752499999999999,Buff,0.5182499999999999,9.092105263157892,822.0189737681965
AUG | Ricochet (Battle-Scarred),0.04,0,Skinport,0.39,Buff,0.35000000000000003,8.75,821.4805426465755
Sealed Graffiti | Loser (Frog Green),0.02,0,Skinport,0.195,Buff,0.17500000000000002,8.75,821.4805426465755
Sealed Graffiti | Dizzy (Tracer Yellow),0.19,0,Skinport,1.8524999999999998,Buff,1.6624999999999999,8.75,821.4805426465755
Sealed Graffiti | Loser (Blood Red),0.02,0,Skinport,0.195,Buff,0.17500000000000002,8.75,821.4805426465755
Sealed Graffiti | Grimace (Tracer Yellow),0.07,0,Skinport,0.6825,Buff,0.6125,8.75,821.4805426465755
Sealed Graffiti | Noscope (Frog Green),0.02,0,Skinport,0.195,Buff,0.17500000000000002,8.75,821.4805426465755
Sealed Graffiti | QQ (SWAT Blue),0.02,0,Skinport,0.195,Buff,0.17500000000000002,8.75,821.4805426465755
Sticker | Aleksib | Berlin 2019,0.04,0,Skinport,0.39,Buff,0.35000000000000003,8.75,821.4805426465755
Souvenir AUG | Spalted Wood (Well-Worn),0.04,0,Skinport,0.39,Buff,0.35000000000000003,8.75,821.4805426465755
Five-SeveN | Coolant (Factory New),0.02,0,Skinport,0.195,Buff,0.17500000000000002,8.75,821.4805426465755
AUG | Tom Cat (Well-Worn),0.04,0,Skinport,0.39,Buff,0.35000000000000003,8.75,821.4805426465755
P250 | Facility Draft (Factory New),0.02,0,Skinport,0.195,Buff,0.17500000000000002,8.75,821.4805426465755
Sealed Graffiti | Silver Bullet (Violent Violet),0.07,0,Skinport,0.6825,Buff,0.6125,8.75,821.4805426465755
SSG 08 | Blue Spruce (Factory New),0.12,0,Skinport,1.17,Buff,1.0499999999999998,8.749999999999998,821.4805426465754
SG 553 | Tornado (Minimal Wear),11.955,0,Skinout,116.47349999999999,Buff,104.51849999999999,8.742659974905896,820.7914354697361
Sticker | JT (Holo) | Paris 2023,2.002,0,Skinout,19.5,Buff,17.498,8.740259740259742,820.5660930629247
Sticker | gxx- (Holo) | Paris 2023,0.466,1,Skinout,4.563,Buff,4.0969999999999995,8.79184549356223,820.2419619691218
StatTrak™ M249 | Warbird (Battle-Scarred),0.58,0,Skinport,5.64525,Buff,5.06525,8.733189655172414,819.9023287961709
Sticker | Eternal Fire (Glitter) | Antwerp 2022,0.955,0,Skinout,9.291749999999999,Buff,8.336749999999999,8.729581151832459,819.5635499068168
StatTrak™ Five-SeveN | Copper Galaxy (Field-Tested),20.05,0,Skinport,194.98049999999998,Buff,174.93049999999997,8.724713216957603,819.1065311888094
Sticker | Guardian Dragon (Foil),4.91,0,Skinport,47.716499999999996,Buff,42.8065,8.718228105906313,818.4976863264624
Sealed Graffiti | Astralis | Boston 2018,1.19,0,Skinport,11.5635,Buff,10.3735,8.717226890756303,818.4036887533495
Sticker | nicoodoz (Holo) | Paris 2023,0.46,0,Skinport,4.4655,Buff,4.0055,8.707608695652173,817.5006990238156
PP-Bizon | Brass (Field-Tested),0.39,0,Skinport,3.783,Buff,3.393,8.7,816.7863681171665
Sticker | Team Liquid (Glitter) | Paris 2023,0.05,1,Skinout,0.4875,Buff,0.4375,8.75,816.3379545836209
Sticker | rox | Antwerp 2022,0.149,0,Skinout,1.443,Buff,1.294,8.684563758389263,815.337159873188
Sticker | SPUNJ | Cologne 2015,7.35,0,Skinport,71.14574999999999,Buff,63.79574999999999,8.679693877551019,814.8799584613452
Glock-18 | Sacrifice (Battle-Scarred),0.066,4,Skinout,0.65325,Buff,0.58725,8.897727272727273,814.5118338271029
Sticker | Movistar Riders | Stockholm 2021,0.119,0,Skinout,1.1504999999999999,Buff,1.0314999999999999,8.668067226890756,813.7884079135104
★ StatTrak™ Huntsman Knife | Stained (Battle-Scarred),142.04,0,Skinport,1371.1912499999999,Buff,1229.15125,8.65355709659251,812.4261462322216
MAC-10 | Classic Crate (Well-Worn),0.057,8,Skinout,0.5752499999999999,Buff,0.5182499999999999,9.092105263157892,811.9691061618464
Sticker | Killjoy,0.68,0,Skinport,6.552,Buff,5.872,8.635294117647058,810.7115540202843
Autograph Capsule | Challengers (Foil) | Cologne 2016,56.49,0,Skinport,544.05,Buff,487.55999999999995,8.630908125331915,810.2997817520456
StatTrak™ FAMAS | Valence (Well-Worn),3.04,0,Skinport,29.240249999999996,Buff,26.200249999999997,8.618503289473683,809.1351724615015
Sticker | ENCE (Gold) | Stockholm 2021,4.119,7,Skinout,41.19375,Buff,37.07475,9.00091041514931,808.765267507935
Sticker | oSee (Holo) | Paris 2023,0.415,0,Skinout,3.9877499999999997,Buff,3.5727499999999996,8.609036144578313,808.2463638528202
StatTrak™ AUG | Arctic Wolf (Well-Worn),4.81,0,Skinport,46.214999999999996,Buff,41.404999999999994,8.608108108108107,808.159236549604
Sticker | NAF (Foil) | Cologne 2016,35.54,0,Skinport,341.25,Buff,305.71,8.601857062464829,807.5723665647869
Sealed Graffiti | OMG (Monster Purple),0.13,0,Skinport,1.248,Buff,1.1179999999999999,8.6,807.3980190583486
XM1014 | CaliCamo (Factory New),0.064,0,Skinout,0.61425,Buff,0.5502499999999999,8.597656249999998,807.1779796272823
Sticker | G2 Esports (Glitter) | Paris 2023,0.137,8,Skinout,1.37475,Buff,1.23775,9.034671532846714,806.8399954317634
★ Huntsman Knife | Scorched (Factory New),677.96,0,Skinport,6499.349999999999,Buff,5821.389999999999,8.586627529647766,806.1425648638938
StatTrak™ Five-SeveN | Flame Test (Well-Worn),0.114,5,Skinout,1.1212499999999999,Buff,1.0072499999999998,8.83552631578947,803.7996320836111
Tec-9 | Flash Out (Field-Tested),0.1,0,Skinport,0.9555,Buff,0.8555,8.555,803.1732619818804
Sealed Graffiti | Oops (Frog Green),0.05,0,Skinport,0.47775,Buff,0.42775,8.555,803.1732619818804
Sealed Graffiti | NT (Desert Amber),0.05,0,Skinport,0.47775,Buff,0.42775,8.555,803.1732619818804
StatTrak™ AUG | Chameleon (Battle-Scarred),7.897,6,Skinout,78.0,Buff,70.103,8.877168545017094,802.5865040202783
StatTrak™ SCAR-20 | Cyrex (Well-Worn),37.45,0,Skinport,357.49350000000004,Buff,320.04350000000005,8.54588785046729,802.3177815769882
MP7 | Impire (Well-Worn),2.96,0,Skinport,28.236,Buff,25.276,8.53918918918919,801.6888878739321
UMP-45 | Briefing (Well-Worn),0.04,0,Skinport,0.38025,Buff,0.34025,8.50625,798.5964418157066
MP5-SD | Desert Strike (Well-Worn),0.04,0,Skinport,0.38025,Buff,0.34025,8.50625,798.5964418157066
MP9 | Bioleak (Battle-Scarred),0.04,0,Skinport,0.38025,Buff,0.34025,8.50625,798.5964418157066
Sawed-Off | Yorick (Well-Worn),0.04,0,Skinport,0.38025,Buff,0.34025,8.50625,798.5964418157066
Souvenir Five-SeveN | Coolant (Field-Tested),0.04,0,Skinport,0.38025,Buff,0.34025,8.50625,798.5964418157066
StatTrak™ P90 | Shapewood (Battle-Scarred),2.062,8,Skinout,20.474999999999998,Buff,18.412999999999997,8.92967992240543,797.4637353009064
Souvenir Dual Berettas | Oil Change (Factory New),0.07,0,Skinport,0.663,Buff,0.593,8.47142857142857,795.3272845541538
Sticker | Boom (Foil),2.574,0,Skinout,24.375,Buff,21.801000000000002,8.46969696969697,795.1647157392827
Sticker | Krimbo (Holo) | Antwerp 2022,0.41,7,Skinout,4.036499999999999,Buff,3.626499999999999,8.845121951219511,794.7670947794551
Sticker | Flickshot,0.547,4,Skinout,5.29425,Buff,4.74725,8.678702010968921,794.461919715207
Sealed Graffiti | BOOM (Princess Pink),0.1,0,Skinport,0.94575,Buff,0.84575,8.4575,794.0196216495328
Autograph Capsule | Team EnVyUs | Cologne 2016,21.25,0,Skinport,200.85,Buff,179.6,8.451764705882352,793.4811722182184
Autograph Capsule | Renegades | Cologne 2015,8.75,0,Skinport,82.67999999999999,Buff,73.92999999999999,8.449142857142856,793.2350239067601
StatTrak™ UMP-45 | Primal Saber (Battle-Scarred),2.156,0,Skinout,20.36775,Buff,18.211750000000002,8.447008348794064,793.034628812286
SG 553 | Tornado (Well-Worn),8.63,0,Skinport,81.50999999999999,Buff,72.88,8.444959443800695,792.842270459625
Sticker | Stewie2K | Boston 2018,5.04,0,Skinport,47.58,Buff,42.54,8.44047619047619,792.4213669883293
Sticker | max (Glitter) | Antwerp 2022,0.196,3,Skinout,1.8817499999999998,Buff,1.6857499999999999,8.600765306122447,792.3321332217824
Galil AR | Tuxedo (Battle-Scarred),0.239,5,Skinout,2.3205,Buff,2.0815,8.709205020920503,792.3077292007517
MAC-10 | Calf Skin (Factory New),0.191,4,Skinout,1.8427499999999999,Buff,1.6517499999999998,8.647905759162303,791.6427827867358
Sticker | stavn (Gold) | Rio 2022,2.12,0,Skinport,19.968,Buff,17.848,8.418867924528302,790.3927075555838
Sticker | Fnatic (Glitter) | Paris 2023,0.206,0,Skinout,1.94025,Buff,1.73425,8.418689320388351,790.3759395754918
SSG 08 | Turbo Peek (Battle-Scarred),2.673,6,Skinout,26.012999999999998,Buff,23.339999999999996,8.731762065095397,789.4402763925788
Sticker | frozen (Holo) | Paris 2023,2.86,0,Skinport,26.88075,Buff,24.02075,8.398863636363636,788.5146351559532
Sticker | jabbi (Holo) | Paris 2023,0.458,0,Skinout,4.29975,Buff,3.84175,8.388100436681222,787.5041483998706
Sticker | maden (Holo) | Paris 2023,0.239,1,Skinout,2.25225,Buff,2.01325,8.423640167364018,785.8899639284998
FAMAS | Commemoration (Well-Worn),8.014,1,Skinout,75.45524999999999,Buff,67.44125,8.415429248814574,785.1239199909105
G3SG1 | VariCamo (Factory New),0.075,0,Skinout,0.702,Buff,0.627,8.360000000000001,784.8659813171855
Sealed Graffiti | NT (Frog Green),0.05,0,Skinport,0.46799999999999997,Buff,0.418,8.36,784.8659813171853
Sticker | Ancient Protector,0.05,0,Skinport,0.46799999999999997,Buff,0.418,8.36,784.8659813171853
P90 | Ash Wood (Factory New),0.124,0,Skinout,1.16025,Buff,1.03625,8.356854838709676,784.5707025967869
Sticker | Free Hugs (Holo),0.438,0,Skinout,4.095,Buff,3.6569999999999996,8.34931506849315,783.8628426506266
