Name,Buy Market,Buy Price,Sell Market,Sell Price,Relative Profit,Profit
AWP | Duality (Field-Tested),Skinout,2.688,Buff,2.9195628,0.08614687499999994,0.23156279999999985
MP5-SD | Kitbash (Factory New),Skinout,0.925,Buff,1.00438548,0.08582214054054055,0.07938548000000001
Galil AR | Crimson Tsunami (Battle-Scarred),Skinout,0.992,Buff,1.0770253200000002,0.08571100806451631,0.08502532000000018
StatTrak™ SSG 08 | Abyss (Well-Worn),Skinout,0.296,Buff,0.3212916,0.08544459459459468,0.025291600000000025
StatTrak™ SSG 08 | Abyss (Well-Worn),Skinout,0.296,Buff,0.3212916,0.08544459459459468,0.025291600000000025
AUG | Syd Mead (Field-Tested),Skinout,1.085,Buff,1.17760356,0.08534890322580659,0.09260356000000014
Nova | Gila (Minimal Wear),Skinout,0.354,Buff,0.384153,0.08517796610169504,0.03015300000000004
MAC-10 | Allure (Well-Worn),Skinout,0.206,Buff,0.22350720000000002,0.08498640776699043,0.01750720000000003
StatTrak™ Glock-18 | Ironwork (Well-Worn),Skinout,0.197,Buff,0.21372876000000002,0.08491756345177669,0.01672876000000001
The Elite Mr. Muhlik | Elite Crew,Skinout,3.201,Buff,3.47274312,0.08489319587628866,0.27174312
StatTrak™ USP-S | Blood Tiger (Minimal Wear),Skinout,2.157,Buff,2.3398410000000003,0.08476634214186382,0.18284100000000025
SSG 08 | Turbo Peek (Minimal Wear),Skinout,5.279,Buff,5.72457816,0.08440578897518473,0.44557816000000017
AK-47 | Steel Delta (Battle-Scarred),Skinout,0.867,Buff,0.9401271600000002,0.0843450519031144,0.07312716000000019
Sticker | Go Boom (Glitter),Skinout,0.384,Buff,0.41628216,0.08406812500000001,0.032282160000000004
USP-S | Whiteout (Battle-Scarred),Skinout,14.935,Buff,16.1903028,0.08405107465684639,1.2553028000000008
StatTrak™ P90 | Vent Rush (Well-Worn),Skinout,0.656,Buff,0.7110322800000001,0.08389067073170738,0.055032280000000044
USP-S | Lead Conduit (Factory New),Skinout,2.016,Buff,2.18478288,0.08372166666666676,0.1687828800000002
Sticker | GamerLegion (Glitter) | Paris 2023,Skinout,0.107,Buff,0.11594436,0.08359214953271027,0.008944359999999998
MAG-7 | BI83 Spectrum (Minimal Wear),Skinout,0.905,Buff,0.98063784,0.08357772375690603,0.07563783999999996
Sticker | cadiaN (Holo) | Paris 2023,Skinout,3.299,Buff,3.5747182800000004,0.08357632009699922,0.2757182800000004
CZ75-Auto | Crimson Web (Battle-Scarred),Skinout,0.945,Buff,1.0239423600000002,0.08353688888888912,0.07894236000000021
Nova | Toy Soldier (Field-Tested),Skinout,0.521,Buff,0.56435568,0.08321627639155471,0.04335568000000001
StatTrak™ USP-S | Cortex (Field-Tested),Skinout,3.605,Buff,3.9043914,0.08304893203883501,0.2993914000000002
Sticker | Counter-Tech,Skinout,0.089,Buff,0.09638748,0.08300539325842698,0.007387480000000002
★ Survival Knife | Scorched (Minimal Wear),Skinout,75.912,Buff,82.19197896,0.08272709136895344,6.279978959999994
M4A1-S | Leaded Glass (Well-Worn),Skinout,4.245,Buff,4.5958668000000005,0.08265413427561846,0.35086680000000037
StatTrak™ SG 553 | Ol' Rusty (Field-Tested),Skinout,0.08,Buff,0.08660904000000001,0.08261300000000013,0.0066090400000000105
StatTrak™ Five-SeveN | Flame Test (Factory New),Skinout,0.493,Buff,0.5336234400000001,0.08240048681541595,0.040623440000000066
StatTrak™ CZ75-Auto | Eco (Minimal Wear),Skinout,2.272,Buff,2.4585792000000004,0.08212112676056366,0.1865792000000006
SG 553 | Darkwing (Minimal Wear),Skinout,0.443,Buff,0.4791435600000001,0.08158817155756225,0.036143560000000075
Galil AR | Phoenix Blacklight (Minimal Wear),Skinout,32.677,Buff,35.342076000000006,0.08155816017382275,2.665076000000006
PP-Bizon | Space Cat (Minimal Wear),Skinout,0.394,Buff,0.4260606,0.08137208121827409,0.032060599999999995
★ Paracord Knife | Urban Masked (Field-Tested),Skinout,71.57,Buff,77.389368,0.08131015788738315,5.819368000000011
MAC-10 | Lapis Gator (Field-Tested),Skinout,0.354,Buff,0.38275608000000005,0.08123186440677987,0.028756080000000073
"Music Kit | Sullivan King, Lock Me Up",Skinout,0.354,Buff,0.38275608000000005,0.08123186440677987,0.028756080000000073
StatTrak™ Negev | dev_texture (Minimal Wear),Skinout,0.827,Buff,0.8940288000000001,0.0810505441354294,0.06702880000000011
MP9 | Green Plaid (Minimal Wear),Skinout,1.667,Buff,1.8020268000000002,0.08099988002399526,0.1350268000000001
StatTrak™ AWP | Worm God (Minimal Wear),Skinout,3.024,Buff,3.2687928,0.08094999999999998,0.24479279999999992
SCAR-20 | Poultrygeist (Factory New),Skinout,0.137,Buff,0.14807352000000001,0.08082861313868615,0.011073520000000003
AUG | Momentum (Well-Worn),Skinout,0.945,Buff,1.0211485200000001,0.08058044444444462,0.07614852000000016
PP-Bizon | Photic Zone (Field-Tested),Skinout,0.384,Buff,0.41488524000000004,0.08043031250000009,0.030885240000000036
Dual Berettas | Royal Consorts (Minimal Wear),Skinout,0.728,Buff,0.78646596,0.08031038461538467,0.05846596000000004
StatTrak™ FAMAS | Neural Net (Field-Tested),Skinout,1.102,Buff,1.19017584,0.08001437386569862,0.0881758399999999
StatTrak™ MAC-10 | Ensnared (Field-Tested),Skinout,0.088,Buff,0.09499056000000002,0.07943818181818206,0.006990560000000021
StatTrak™ MAG-7 | Heat (Field-Tested),Skinout,0.541,Buff,0.58391256,0.0793208133086876,0.04291255999999999
PP-Bizon | Embargo (Well-Worn),Skinout,0.945,Buff,1.0197516,0.07910222222222225,0.07475160000000003
MP9 | Mount Fuji (Field-Tested),Skinout,1.89,Buff,2.0395032,0.07910222222222225,0.14950320000000006
AK-47 | Uncharted (Battle-Scarred),Skinout,0.167,Buff,0.18020268000000003,0.07905796407185642,0.013202680000000022
MP5-SD | Agent (Factory New),Skinout,2.245,Buff,2.42225928,0.07895736302895319,0.1772592799999999
Sawed-Off | Amber Fade (Minimal Wear),Skinout,0.246,Buff,0.2654148,0.07892195121951223,0.01941480000000001
Sawed-Off | Amber Fade (Minimal Wear),Skinout,0.246,Buff,0.2654148,0.07892195121951223,0.01941480000000001
G3SG1 | Orange Crash (Factory New),Skinout,0.18,Buff,0.19417188,0.07873266666666666,0.014171879999999998
StatTrak™ AWP | Atheris (Minimal Wear),Skinout,9.714,Buff,10.4769,0.07853613341568871,0.7629000000000001
Glock-18 | Vogue (Battle-Scarred),Skinout,1.605,Buff,1.7307838800000002,0.0783700186915889,0.12578388000000018
AUG | Momentum (Battle-Scarred),Skinout,0.877,Buff,0.9457148400000001,0.07835215507411637,0.06871484000000005
AUG | Momentum (Battle-Scarred),Skinout,0.877,Buff,0.9457148400000001,0.07835215507411637,0.06871484000000005
AUG | Momentum (Battle-Scarred),Skinout,0.877,Buff,0.9457148400000001,0.07835215507411637,0.06871484000000005
AUG | Momentum (Battle-Scarred),Skinout,0.877,Buff,0.9457148400000001,0.07835215507411637,0.06871484000000005
Sticker | JT (Holo) | Paris 2023,Skinout,2.591,Buff,2.7938400000000003,0.07828637591663455,0.20284000000000013
P90 | Shallow Grave (Field-Tested),Skinout,1.122,Buff,1.20973272,0.07819315508021388,0.08773271999999999
Negev | dev_texture (Factory New),Skinout,0.837,Buff,0.9024103200000001,0.07814853046594998,0.06541032000000013
Negev | dev_texture (Factory New),Skinout,0.837,Buff,0.9024103200000001,0.07814853046594998,0.06541032000000013
Negev | dev_texture (Factory New),Skinout,0.837,Buff,0.9024103200000001,0.07814853046594998,0.06541032000000013
AWP | Acheron (Well-Worn),Skinout,0.565,Buff,0.6090571200000001,0.07797720353982332,0.04405712000000017
USP-S | Torque (Field-Tested),Skinout,0.394,Buff,0.42466368000000004,0.07782659898477164,0.030663680000000026
Rio 2022 Legends Autograph Capsule,Skinout,0.232,Buff,0.25004868,0.07779603448275867,0.01804868000000001
AWP | Atheris (Battle-Scarred),Skinout,1.024,Buff,1.1035668,0.07770195312500004,0.07956680000000005
SG 553 | Ol' Rusty (Minimal Wear),Skinout,0.07,Buff,0.07543368000000002,0.07762400000000014,0.00543368000000001
StatTrak™ SSG 08 | Dragonfire (Field-Tested),Skinout,28.268,Buff,30.452856,0.07729078817036932,2.184856
AWP | Capillary (Minimal Wear),Skinout,0.236,Buff,0.25423944000000004,0.07728576271186463,0.01823944000000005
StatTrak™ MP9 | Ruby Poison Dart (Minimal Wear),Skinout,2.089,Buff,2.25043812,0.07728009573958838,0.16143812000000013
MP9 | Airlock (Field-Tested),Skinout,1.241,Buff,1.3368524400000001,0.07723806607574539,0.09585244000000004
StatTrak™ R8 Revolver | Skull Crusher (Battle-Scarred),Skinout,1.826,Buff,1.96686336,0.07714313253012048,0.14086336
★ Stiletto Knife | Forest DDPAT (Field-Tested),Skinout,116.749,Buff,125.7228,0.07686404166202718,8.973800000000011
Sticker | Global Elite,Skinout,0.266,Buff,0.2863686,0.07657368421052616,0.02036859999999996
AUG | Ricochet (Factory New),Skinout,0.532,Buff,0.5727372,0.07657368421052616,0.04073719999999992
StatTrak™ M4A4 | Neo-Noir (Battle-Scarred),Skinout,7.664,Buff,8.25020952,0.07648871607515666,0.5862095200000006
Desert Eagle | Mecha Industries (Field-Tested),Skinout,2.777,Buff,2.9894088,0.07648858480374503,0.21240879999999995
M4A1-S | Emphorosaur-S (Well-Worn),Skinout,0.728,Buff,0.7836721200000001,0.07647269230769245,0.0556721200000001
MAC-10 | Last Dive (Field-Tested),Skinout,1.024,Buff,1.10216988,0.07633777343749991,0.07816987999999991
Desert Eagle | Mecha Industries (Well-Worn),Skinout,2.797,Buff,3.0103626,0.07628265999284946,0.21336259999999996
AK-47 | Baroque Purple (Battle-Scarred),Skinout,3.507,Buff,3.7744778400000003,0.07626970059880245,0.2674778400000002
Glock-18 | Royal Legion (Field-Tested),Skinout,1.842,Buff,1.98222948,0.07612892508143317,0.1402294799999999
StatTrak™ Tec-9 | Sandstorm (Field-Tested),Skinout,0.296,Buff,0.31849776,0.07600594594594606,0.022497760000000033
StatTrak™ M4A4 | Magnesium (Well-Worn),Skinout,0.296,Buff,0.31849776,0.07600594594594606,0.022497760000000033
StatTrak™ M4A4 | Magnesium (Well-Worn),Skinout,0.296,Buff,0.31849776,0.07600594594594606,0.022497760000000033
M4A4 | Tooth Fairy (Battle-Scarred),Skinout,1.645,Buff,1.7698976400000002,0.07592561702127668,0.12489764000000014
FAMAS | Neural Net (Minimal Wear),Skinout,0.67,Buff,0.7208107200000001,0.07583689552238819,0.05081072000000009
StatTrak™ P250 | Ripple (Field-Tested),Skinout,0.226,Buff,0.24306408000000002,0.07550477876106199,0.01706408000000001
Patch | Shattered Web,Skinout,0.252,Buff,0.27100248,0.07540666666666662,0.01900247999999999
Sticker | Boost (Holo),Skinout,0.63,Buff,0.6775062,0.07540666666666658,0.04750619999999994
StatTrak™ MP9 | Bioleak (Factory New),Skinout,0.895,Buff,0.96247788,0.07539427932960893,0.06747787999999999
StatTrak™ Glock-18 | Catacombs (Minimal Wear),Skinout,0.66,Buff,0.70963536,0.07520509090909093,0.04963536000000002
M4A4 | Converter (Minimal Wear),Skinout,0.521,Buff,0.5601649200000001,0.07517259117082542,0.03916492000000005
Sticker | PGL (Foil) | Stockholm 2021,Skinout,0.916,Buff,0.9848286,0.07514039301310045,0.06882860000000002
StatTrak™ P250 | Ripple (Factory New),Skinout,0.581,Buff,0.62442324,0.07473879518072304,0.043423240000000085
M249 | Downtown (Field-Tested),Skinout,0.364,Buff,0.39113760000000003,0.07455384615384626,0.02713760000000004
P2000 | Urban Hazard (Minimal Wear),Skinout,0.078,Buff,0.0838152,0.07455384615384623,0.0058152000000000065
MP5-SD | Necro Jr. (Minimal Wear),Skinout,0.078,Buff,0.0838152,0.07455384615384623,0.0058152000000000065
M4A1-S | Emphorosaur-S (Minimal Wear),Skinout,1.092,Buff,1.1734128000000001,0.0745538461538462,0.08141280000000006
M4A1-S | Briefing (Field-Tested),Skinout,2.236,Buff,2.4027024,0.07455384615384601,0.1667023999999997
Patch | Welcome to the Clutch,Skinout,1.057,Buff,1.1356959600000003,0.0744521854304639,0.07869596000000034
P250 | Wingshot (Field-Tested),Skinout,0.857,Buff,0.9205702800000001,0.07417768961493593,0.06357028000000009
Stockholm 2021 Contenders Patch Pack,Skinout,6.176,Buff,6.6339730800000005,0.0741536722797928,0.45797308000000037
AWP | Duality (Battle-Scarred),Skinout,2.029,Buff,2.1791952,0.07402424839822583,0.1501952000000002
M4A4 | Spider Lily (Well-Worn),Skinout,1.319,Buff,1.4164768800000003,0.07390210765731639,0.09747688000000032
UMP-45 | Exposure (Factory New),Skinout,0.877,Buff,0.9415240800000001,0.07357363740022815,0.0645240800000001
P250 | See Ya Later (Battle-Scarred),Skinout,1.675,Buff,1.79783604,0.0733349492537313,0.12283603999999992
StatTrak™ P250 | Re.built (Minimal Wear),Skinout,0.246,Buff,0.26401788,0.07324341463414628,0.018017879999999986
Sticker | Cyber Chicken (Holo),Skinout,0.384,Buff,0.41209140000000005,0.0731546875000001,0.028091400000000044
USP-S | Ticket to Hell (Minimal Wear),Skinout,0.453,Buff,0.48612816000000003,0.07313059602649011,0.03312816000000002
Souvenir MAG-7 | Sand Dune (Minimal Wear),Skinout,0.453,Buff,0.48612816000000003,0.07313059602649011,0.03312816000000002
Sticker | Drug War Veteran,Skinout,0.673,Buff,0.72220764,0.07311684992570579,0.04920764
StatTrak™ MAC-10 | Pipe Down (Field-Tested),Skinout,0.591,Buff,0.6342016800000001,0.07309928934010175,0.04320168000000013
StatTrak™ P250 | Inferno (Field-Tested),Skinout,0.867,Buff,0.9303487200000001,0.07306657439446383,0.06334872000000014
StatTrak™ Desert Eagle | Trigger Discipline (Battle-Scarred),Skinout,0.69,Buff,0.7403676,0.07299652173913054,0.05036760000000007
Stockholm 2021 Legends Sticker Capsule,Skinout,1.112,Buff,1.19296968,0.07281446043165461,0.08096967999999993
Galil AR | Eco (Battle-Scarred),Skinout,1.693,Buff,1.8159960000000002,0.07264973419964565,0.1229960000000001
Sticker | FURIA (Gold) | 2020 RMR,Skinout,1.908,Buff,2.0464878000000004,0.07258270440251599,0.1384878000000005
★ Hand Wraps | Desert Shamagh (Battle-Scarred),Skinout,43.823,Buff,47.00356416,0.0725775086141981,3.180564160000003
Glock-18 | Bullet Queen (Well-Worn),Skinout,3.152,Buff,3.3805464,0.07250837563451774,0.22854639999999993
USP-S | Black Lotus (Minimal Wear),Skinout,1.054,Buff,1.13010828,0.0722089943074003,0.07610827999999992
StatTrak™ Glock-18 | Vogue (Field-Tested),Skinout,3.635,Buff,3.8974068,0.07218894085281992,0.2624068000000004
StatTrak™ Glock-18 | Vogue (Field-Tested),Skinout,3.635,Buff,3.8974068,0.07218894085281992,0.2624068000000004
Sticker | Lucaozy (Holo) | Paris 2023,Skinout,1.74,Buff,1.8648882,0.0717748275862069,0.1248882
USP-S | Desert Tactical (Factory New),Skinout,0.494,Buff,0.5294326800000001,0.07172607287449415,0.035432680000000105
Sticker | FURIA (Holo) | Rio 2022,Skinout,1.937,Buff,2.07582312,0.07166913784202367,0.13882311999999986
PP-Bizon | High Roller (Battle-Scarred),Skinout,1.241,Buff,1.3298678400000001,0.07160986301369865,0.08886784000000003
Glock-18 | Blue Fissure (Field-Tested),Skinout,1.241,Buff,1.3298678400000001,0.07160986301369865,0.08886784000000003
Dual Berettas | Twin Turbo (Well-Worn),Skinout,1.605,Buff,1.7196085200000002,0.07140717757009359,0.11460852000000021
StatTrak™ XM1014 | Quicksilver (Factory New),Skinout,1.197,Buff,1.28237256,0.07132210526315784,0.08537255999999993
Sticker | Team Liquid (Holo) | Antwerp 2022,Skinout,6.195,Buff,6.635370000000001,0.07108474576271195,0.4403700000000006
P90 | Facility Negative (Factory New),Skinout,0.493,Buff,0.52803576,0.07106645030425958,0.03503575999999997
Sticker | North (Foil) | 2020 RMR,Skinout,0.523,Buff,0.5601649200000001,0.0710610325047802,0.037164920000000046
Patch | Vitality | Stockholm 2021,Skinout,1.513,Buff,1.6204272000000002,0.0710027759418376,0.10742720000000028
StatTrak™ AUG | Ricochet (Minimal Wear),Skinout,0.69,Buff,0.7389706800000001,0.07097200000000023,0.048970680000000155
Galil AR | Sandstorm (Field-Tested),Skinout,0.69,Buff,0.7389706800000001,0.07097200000000023,0.048970680000000155
Galil AR | Sandstorm (Field-Tested),Skinout,0.69,Buff,0.7389706800000001,0.07097200000000023,0.048970680000000155
P250 | Cyber Shell (Battle-Scarred),Skinout,0.15,Buff,0.1606458,0.07097200000000008,0.01064580000000001
P250 | X-Ray (Minimal Wear),Skinout,0.197,Buff,0.21093492000000003,0.07073563451776659,0.013934920000000017
2020 RMR Legends,Skinout,0.167,Buff,0.17880576,0.07069317365269459,0.011805759999999998
StatTrak™ P250 | Cassette (Minimal Wear),Skinout,0.167,Buff,0.17880576,0.07069317365269459,0.011805759999999998
StatTrak™ P250 | Cassette (Minimal Wear),Skinout,0.167,Buff,0.17880576,0.07069317365269459,0.011805759999999998
Glock-18 | High Beam (Minimal Wear),Skinout,0.167,Buff,0.17880576,0.07069317365269459,0.011805759999999998
Five-SeveN | Flame Test (Factory New),Skinout,0.137,Buff,0.14667660000000002,0.07063211678832122,0.009676600000000007
Glock-18 | Royal Legion (Minimal Wear),Skinout,2.029,Buff,2.1722106,0.07058186298669304,0.1432106000000002
Tec-9 | Isaac (Field-Tested),Skinout,1.813,Buff,1.9403218800000002,0.07022718146718158,0.12732188000000022
Sticker | Cloud9 (Holo) | Rio 2022,Skinout,4.438,Buff,4.749528000000001,0.07019558359621472,0.3115280000000009
★ Classic Knife | Fade (Minimal Wear),Skinout,548.425,Buff,586.636554,0.06967507681086765,38.21155400000009
AK-47 | Phantom Disruptor (Factory New),Skinout,7.575,Buff,8.102136,0.06958891089108905,0.5271359999999996
StatTrak™ CZ75-Auto | Circaetus (Minimal Wear),Skinout,0.384,Buff,0.41069448000000003,0.06951687500000005,0.02669448000000002
Five-SeveN | Silver Quartz (Minimal Wear),Skinout,0.354,Buff,0.37856532000000004,0.06939355932203406,0.024565320000000057
SG 553 | Dragon Tech (Minimal Wear),Skinout,0.708,Buff,0.7571306400000001,0.06939355932203406,0.049130640000000114
SSG 08 | Dark Water (Minimal Wear),Skinout,1.241,Buff,1.327074,0.06935858178887992,0.08607399999999998
★ Sport Gloves | Slingshot (Battle-Scarred),Skinout,207.672,Buff,222.040434,0.0691881139489195,14.368434000000008
PP-Bizon | Candy Apple (Factory New),Skinout,0.098,Buff,0.104769,0.06907142857142855,0.006768999999999997
Sticker | DemQQ (Holo) | Paris 2023,Skinout,0.494,Buff,0.52803576,0.06889829959514164,0.03403575999999997
Glock-18 | Wraiths (Factory New),Skinout,0.511,Buff,0.54619572,0.06887616438356173,0.03519572000000004
MP9 | Old Roots (Field-Tested),Skinout,2.613,Buff,2.79244308,0.06867320321469575,0.17944307999999998
★ Shadow Daggers | Bright Water (Field-Tested),Skinout,67.46,Buff,72.081072,0.06850091906314872,4.621072000000012
AWP | Sun in Leo (Well-Worn),Skinout,10.181,Buff,10.87781604,0.0684427895098715,0.6968160400000016
StatTrak™ XM1014 | Black Tie (Field-Tested),Skinout,1.199,Buff,1.28097564,0.06837000834028358,0.08197564000000002
Glock-18 | Snack Attack (Well-Worn),Skinout,1.96,Buff,2.09398308,0.06835871428571436,0.13398308000000014
Souvenir G3SG1 | New Roots (Factory New),Skinout,0.272,Buff,0.29055936000000004,0.06823294117647068,0.018559360000000025
Desert Eagle | Sputnik (Minimal Wear),Skinout,0.807,Buff,0.8618996400000001,0.06802929368029743,0.05489964000000003
AK-47 | Uncharted (Minimal Wear),Skinout,0.276,Buff,0.29475012,0.06793521739130427,0.01875011999999998
Glock-18 | Weasel (Well-Worn),Skinout,0.157,Buff,0.1676304,0.06770955414012747,0.010630400000000012
P90 | Teardown (Field-Tested),Skinout,0.157,Buff,0.1676304,0.06770955414012747,0.010630400000000012
AUG | Aristocrat (Field-Tested),Skinout,0.314,Buff,0.3352608,0.06770955414012747,0.021260800000000024
AWP | POP AWP (Minimal Wear),Skinout,2.995,Buff,3.1975498800000004,0.06762934223706187,0.2025498800000003
UMP-45 | Exposure (Field-Tested),Skinout,0.246,Buff,0.26262096,0.06756487804878056,0.016620960000000018
Stockholm 2021 Contenders Sticker Capsule,Skinout,3.464,Buff,3.6976472400000002,0.06745012702078529,0.23364724000000026
MAC-10 | Pipe Down (Minimal Wear),Skinout,0.483,Buff,0.5154634800000001,0.06721217391304368,0.0324634800000001
Glock-18 | Bunsen Burner (Factory New),Skinout,0.877,Buff,0.9359364000000001,0.0672022805017105,0.05893640000000011
Tec-9 | Avalanche (Field-Tested),Skinout,0.61,Buff,0.65096472,0.0671552786885247,0.040964720000000066
StatTrak™ M4A4 | Poly Mag (Minimal Wear),Skinout,0.453,Buff,0.48333432000000004,0.06696317880794707,0.030334320000000026
P250 | Valence (Minimal Wear),Skinout,0.11,Buff,0.11734128,0.06673890909090914,0.007341280000000006
AK-47 | Uncharted (Factory New),Skinout,0.698,Buff,0.7445583600000001,0.06670252148997154,0.04655836000000013
MAC-10 | Malachite (Field-Tested),Skinout,0.994,Buff,1.0602622800000001,0.06666225352112688,0.06626228000000012
StatTrak™ Desert Eagle | Blue Ply (Minimal Wear),Skinout,0.837,Buff,0.89263188,0.066465806451613,0.05563188000000008
MAG-7 | Copper Coated (Field-Tested),Skinout,0.786,Buff,0.838152,0.0663511450381679,0.052151999999999976
USP-S | Night Ops (Minimal Wear),Skinout,0.266,Buff,0.28357476,0.06607052631578934,0.017574759999999967
USP-S | Night Ops (Minimal Wear),Skinout,0.266,Buff,0.28357476,0.06607052631578934,0.017574759999999967
Dual Berettas | Royal Consorts (Field-Tested),Skinout,0.266,Buff,0.28357476,0.06607052631578934,0.017574759999999967
M4A4 | Neo-Noir (Well-Worn),Skinout,3.368,Buff,3.5900844000000003,0.06593954869358681,0.2220844000000004
★ Falchion Knife | Boreal Forest (Field-Tested),Skinout,78.634,Buff,83.8152,0.06589007299641382,5.181200000000004
FAMAS | Djinn (Battle-Scarred),Skinout,1.623,Buff,1.7293869600000003,0.06554957486136799,0.10638696000000025
StatTrak™ XM1014 | Slipstream (Field-Tested),Skinout,0.177,Buff,0.18858420000000004,0.0654474576271189,0.011584200000000044
M4A4 | Evil Daimyo (Battle-Scarred),Skinout,1.496,Buff,1.59388572,0.06543163101604282,0.09788572000000006
M4A4 | Evil Daimyo (Battle-Scarred),Skinout,1.496,Buff,1.59388572,0.06543163101604282,0.09788572000000006
Sticker | The MongolZ (Gold) | Paris 2023,Skinout,0.758,Buff,0.80741976,0.0651975725593668,0.049419760000000035
StatTrak™ MAG-7 | Foresight (Field-Tested),Skinout,0.08,Buff,0.08521212,0.0651515,0.005212120000000001
MAC-10 | Disco Tech (Field-Tested),Skinout,1.743,Buff,1.85650668,0.0651214457831325,0.11350667999999997
StatTrak™ P250 | Asiimov (Battle-Scarred),Skinout,5.142,Buff,5.4759264000000005,0.06494095682613772,0.3339264000000002
StatTrak™ M4A1-S | Briefing (Field-Tested),Skinout,6.819,Buff,7.26119016,0.06484677518697757,0.44219016
Glock-18 | Sacrifice (Factory New),Skinout,0.778,Buff,0.8283735600000001,0.06474750642673527,0.05037356000000004
★ Hand Wraps | Giraffe (Battle-Scarred),Skinout,49.203,Buff,52.3845,0.06466069142125479,3.1814999999999998
MP7 | Cirrus (Factory New),Skinout,0.374,Buff,0.39812220000000004,0.06449786096256695,0.024122200000000038
Desert Eagle | Blue Ply (Minimal Wear),Skinout,0.147,Buff,0.15645504000000002,0.06432000000000018,0.009455040000000026
Desert Eagle | Blue Ply (Minimal Wear),Skinout,0.147,Buff,0.15645504000000002,0.06432000000000018,0.009455040000000026
Desert Eagle | Meteorite (Minimal Wear),Skinout,0.63,Buff,0.6705216,0.06432000000000007,0.040521600000000046
UMP-45 | Primal Saber (Field-Tested),Skinout,1.516,Buff,1.6134426000000002,0.06427612137203177,0.09744260000000016
AWP | Duality (Minimal Wear),Skinout,5.496,Buff,5.84750712,0.06395689956331876,0.35150711999999995
CZ75-Auto | Red Astor (Minimal Wear),Skinout,0.453,Buff,0.48193740000000007,0.06387947019867563,0.028937400000000058
StatTrak™ SSG 08 | Slashed (Field-Tested),Skinout,1.115,Buff,1.18598508,0.0636637488789238,0.07098508000000003
SSG 08 | Hand Brake (Field-Tested),Skinout,0.394,Buff,0.419076,0.06364467005076138,0.025075999999999987
Sawed-Off | Apocalypto (Well-Worn),Skinout,0.197,Buff,0.209538,0.06364467005076138,0.012537999999999994
M4A1-S | Flashback (Factory New),Skinout,2.087,Buff,2.2197058800000002,0.0635869094393867,0.13270588000000005
MP9 | Modest Threat (Minimal Wear),Skinout,0.088,Buff,0.09359364000000002,0.0635640909090912,0.005593640000000025
Tec-9 | Red Quartz (Factory New),Skinout,0.088,Buff,0.09359364000000002,0.0635640909090912,0.005593640000000025
AUG | Fleet Flock (Battle-Scarred),Skinout,1.353,Buff,1.4388276000000002,0.06343503325942366,0.08582760000000023
P250 | Supernova (Factory New),Skinout,0.867,Buff,0.9219672,0.06339930795847751,0.054967199999999994
M4A1-S | Night Terror (Field-Tested),Skinout,0.314,Buff,0.33386388000000006,0.06326076433121038,0.019863880000000056
P250 | Cyber Shell (Minimal Wear),Skinout,0.314,Buff,0.33386388000000006,0.06326076433121038,0.019863880000000056
Sticker | Krad (Holo) | Paris 2023,Skinout,4.781,Buff,5.083391880000001,0.06324866764275276,0.30239188000000095
AK-47 | Steel Delta (Well-Worn),Skinout,1.038,Buff,1.1035668,0.06316647398843935,0.06556680000000004
Markus Delrow | FBI HRT,Skinout,2.443,Buff,2.59687428,0.0629857879656161,0.15387428000000014
Sawed-Off | Devourer (Field-Tested),Skinout,2.678,Buff,2.84552604,0.0625564002987305,0.16752604000000026
USP-S | Torque (Factory New),Skinout,0.965,Buff,1.02533928,0.0625277512953369,0.060339280000000106
Aspirant | Gendarmerie Nationale,Skinout,2.61,Buff,2.7728862000000003,0.0624085057471266,0.16288620000000043
"Sticker | rain (Holo, Champion) | Antwerp 2022",Skinout,0.831,Buff,0.8828534400000001,0.06239884476534313,0.05185344000000014
StatTrak™ MP9 | Bioleak (Field-Tested),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ MP9 | Bioleak (Field-Tested),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ MP9 | Bioleak (Field-Tested),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ MP9 | Bioleak (Field-Tested),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ SG 553 | Ol' Rusty (Minimal Wear),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ MP9 | Bioleak (Field-Tested),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ MP9 | Bioleak (Field-Tested),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
UMP-45 | Labyrinth (Factory New),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
Sawed-Off | Black Sand (Factory New),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ MP9 | Bioleak (Field-Tested),Skinout,0.167,Buff,0.17740884,0.062328383233532944,0.010408840000000003
StatTrak™ SSG 08 | Ghost Crusader (Battle-Scarred),Skinout,0.672,Buff,0.7138261200000001,0.06224125000000011,0.04182612000000008
M4A4 | Magnesium (Field-Tested),Skinout,0.121,Buff,0.12851664000000002,0.06212099173553735,0.007516640000000019
Glock-18 | Nuclear Garden (Field-Tested),Skinout,1.802,Buff,1.9137804,0.062031298557158714,0.1117804
